Creation Time,Travel Endtime,Search Distance,Total Distance,Car Failed
54404,54906,9,3018,false
50647,51150,12,3021,false
51633,52093,55,2763,false
51850,52052,12,1215,false
57776,58286,55,3064,false
57163,57730,93,3403,false
57479,58046,93,3403,false
49401,50011,55,3666,false
53974,54554,171,3481,false
56592,57044,9,2717,false
50985,51357,130,2236,false
58636,59139,12,3021,false
53861,54514,12,3924,false
54451,54610,55,957,false
51933,52345,67,2474,false
53328,53582,26,1530,false
57635,57787,12,914,false
58002,58638,208,3819,false
51712,51964,12,1516,false
49273,49887,77,3688,false
51167,51368,9,1212,false
53737,54039,9,1814,false
54833,55249,93,2500,false
52839,53201,67,2173,false
53373,53682,55,1860,false
56202,56919,93,4306,false
55340,55769,171,2578,false
52264,52566,12,1817,false
56560,57113,9,3319,false
57715,58396,178,4090,false
58572,59086,78,3087,false
49682,50042,55,2161,false
58256,58970,77,4290,false
52815,53317,9,3018,false
52764,53280,93,3102,false
51233,51593,55,2161,false
51919,52295,152,2258,false
52479,53193,77,4290,false
55888,56051,77,979,false
56404,56706,12,1817,false
55671,55855,208,1110,false
54878,55481,12,3623,false
51127,51540,77,2484,false
58717,59120,12,2419,false
58907,59423,93,3102,false
56841,57370,171,3180,false
55356,55759,12,2419,false
56261,56489,171,1374,false
54165,54525,55,2161,false
54693,54945,12,1516,false
54527,54991,77,2785,false
55061,55571,55,3064,false
55990,56353,77,2183,false
57962,58441,171,2879,false
56276,56729,12,2720,false
56257,56368,67,668,false
59109,59573,77,2785,false
54772,54923,9,911,false
52374,52537,77,979,false
53603,54466,67,5183,false
58315,58530,93,1296,false
52589,53343,12,4526,false
54421,54580,55,957,false
58798,59501,9,4222,false
58494,59058,77,3387,false
56095,56424,171,1976,false
57614,57866,9,1513,false
58223,58482,55,1559,false
55598,55700,12,613,false
50056,50620,77,3387,false
50254,50821,93,3403,false
52560,53115,26,3336,false
49523,50078,26,3336,false
57628,58038,55,2462,false
56393,56572,178,1080,false
51404,51619,93,1296,false
54027,54288,67,1571,false
52070,52422,9,2115,false
53900,54706,26,4841,false
51348,51761,77,2484,false
57762,57975,77,1280,false
58275,58577,9,1814,false
57819,58372,12,3322,false
58331,58736,26,2433,false
54285,54899,78,3689,false
51742,51964,130,1333,false
57149,57579,178,2585,false
58461,59078,93,3704,false
50244,50699,26,2734,false
58455,58967,67,3076,false
56150,56459,55,1860,false
53500,54002,9,3018,false
52551,52911,55,2161,false
54213,54515,9,1814,false
55770,56423,12,3924,false
57849,58329,178,2886,false
53103,53756,9,3921,false
56250,56563,77,1882,false
57516,57629,78,679,false
55293,55552,55,1559,false
57893,58503,55,3666,false
57052,57256,26,1229,false
59176,59690,78,3087,false
59237,59701,77,2785,false
54731,54997,93,1597,false
57685,57750,95,395,false
51338,51690,9,2115,false
58765,59220,26,2734,false
59402,59715,78,1883,false
51909,52163,26,1530,false
57772,58135,78,2184,false
56717,56895,171,1073,false
56642,57295,9,3921,false
58698,59334,206,3817,false
53922,54285,77,2183,false
54718,54870,12,914,false
54714,55030,95,1900,false
54281,54533,12,1516,false
51518,51779,67,1571,false
57799,58051,9,1513,false
56426,56778,12,2118,false
50611,51173,67,3377,false
52575,52784,55,1258,false
53337,53892,26,3336,false
54243,54910,93,4005,false
55225,55438,77,1280,false
55751,56156,26,2433,false
54088,54347,55,1559,false
58262,58525,77,1581,false
56280,56434,26,928,false
58695,59212,95,3104,false
52745,53209,77,2785,false
56458,57235,152,4666,false
56887,57416,171,3180,false
53369,53431,77,377,false
50098,50754,26,3938,false
55778,56191,77,2484,false
55153,55455,12,1817,false
50847,51110,77,1581,false
56603,57383,171,4685,false
54577,54790,77,1280,false
51923,52348,149,2556,false
52997,53373,152,2258,false
56324,56812,224,2932,false
59233,59535,9,1814,false
54178,54731,12,3322,false
52716,53082,93,2199,false
53205,53681,152,2860,false
55360,55813,12,2720,false
54044,54510,93,2801,false
58180,59054,130,5246,false
53464,54191,152,4365,false
58029,58593,78,3388,false
57000,57765,78,4592,false
53140,53569,171,2578,false
59810,59921,67,668,false
56132,56487,26,2132,false
50903,51162,55,1559,false
58015,58431,93,2500,false
50852,51193,246,2051,false
52712,52823,67,668,false
50400,50613,77,1280,false
50119,50524,26,2433,false
54751,55017,93,1597,false
55820,55981,67,969,false
50806,50918,77,678,false
57469,58031,67,3377,false
57104,57417,77,1882,false
53228,53681,12,2720,false
54251,54768,95,3104,false
54358,54829,123,2831,false
58759,59376,93,3704,false
52408,52821,77,2484,false
51198,51710,67,3076,false
54187,54566,171,2277,false
51473,51878,26,2433,false
57869,57984,95,696,false
54689,55051,67,2173,false
57826,58110,206,1710,false
58216,58747,178,3187,false
58138,58710,123,3433,false
49560,50421,55,5171,false
57675,57909,206,1409,false
55713,56118,26,2433,false
50995,51300,26,1831,false
58749,59430,178,4090,false
56567,56847,178,1682,false
57581,58211,171,3782,false
52336,52749,77,2484,false
58952,59414,67,2775,false
57442,57708,93,1597,false
52036,52598,67,3377,false
56509,57239,171,4384,false
53232,53849,93,3704,false
54610,55274,77,3989,false
58936,59697,55,4569,false
59307,59887,171,3481,false
58474,58840,95,2201,false
59010,59563,9,3319,false
54948,55524,152,3462,false
58530,59161,178,3789,false
50103,50570,95,2803,false
51972,52639,93,4005,false
52046,52750,12,4225,false
54768,55540,123,4637,false
49830,50703,123,5239,false
56581,56833,12,1516,false
50353,50566,77,1280,false
57208,57875,93,4005,false
56302,57015,67,4280,false
58714,59130,93,2500,false
59492,59651,55,957,false
58546,59010,78,2786,false
54438,54640,12,1215,false
57322,57585,77,1581,false
58184,58393,55,1258,false
59794,59903,55,656,false
56820,57633,67,4882,false
58266,58833,95,3405,false
50637,50898,67,1571,false
59727,59988,67,1571,false
59067,59581,77,3086,false
52498,52773,152,1656,false
50436,51053,95,3706,false
54817,55540,130,4343,false
54472,54986,78,3087,false
57853,58506,9,3921,false
50160,50827,93,4005,false
52060,52522,67,2775,false
58820,59182,67,2173,false
55728,56342,77,3688,false
50627,51230,12,3623,false
52288,52852,78,3388,false
56870,57179,55,1860,false
57601,58056,26,2734,false
59316,59780,77,2785,false
57719,58221,9,3018,false
55911,56277,93,2199,false
56520,57034,78,3087,false
54825,55246,123,2530,false
55157,55769,368,3678,false
55632,56335,9,4222,false
57284,57764,178,2886,false
59813,59976,78,980,false
54854,55217,77,2183,false
53585,54312,152,4365,false
56331,56547,95,1298,false
55922,56534,67,3678,false
58736,58964,171,1374,false
50622,51038,95,2502,false
54375,54930,26,3336,false
58328,58845,95,3104,false
50959,51071,77,678,false
53039,53314,152,1656,false
53926,54286,55,2161,false
51439,51698,55,1559,false
59832,60170,224,2029,false
55896,56248,9,2115,false
58114,58690,152,3462,false
50883,51544,55,3967,false
57465,58068,12,3623,false
54968,55735,93,4607,false
51368,51998,171,3782,false
54635,55038,12,2419,false
56657,56962,26,1831,false
50580,51133,12,3322,false
57621,57887,93,1597,false
55320,55780,55,2763,false
51414,51777,77,2183,false
53113,53727,77,3688,false
60154,60317,77,979,false
55563,56065,9,3018,false
56265,56788,130,3139,false
52031,52143,77,678,false
54161,54574,77,2484,false
55540,55815,149,1653,false
56538,57002,77,2785,false
51147,51607,55,2763,false
57638,57951,78,1883,false
51223,51575,9,2115,false
59447,59731,206,1710,false
53777,54052,152,1656,false
58859,59369,55,3064,false
56926,57443,95,3104,false
58549,58951,9,2416,false
50817,51227,55,2462,false
56678,57088,55,2462,false
56570,57323,9,4523,false
57270,57471,9,1212,false
58269,59037,95,4609,false
55344,55607,77,1581,false
56845,57501,26,3938,false
53246,53457,67,1270,false
58740,59354,77,3688,false
53878,54056,171,1073,false
54061,54513,9,2717,false
55543,56199,26,3938,false
56228,56945,95,4308,false
58756,59132,152,2258,false
56061,56764,9,4222,false
56891,57644,9,4523,false
55648,55800,12,914,false
58875,59230,26,2132,false
51132,51534,9,2416,false
57913,58415,9,3018,false
54639,55292,9,3921,false
57564,58278,77,4290,false
58794,59273,171,2879,false
58865,59571,26,4239,false
55073,55826,9,4523,false
51363,51765,9,2416,false
52960,53470,55,3064,false
57418,57622,26,1229,false
51845,52321,152,2860,false
56534,57087,12,3322,false
58042,58656,77,3688,false
57003,57670,93,4005,false
58458,59385,149,5566,false
52365,52870,26,3035,false
54992,55344,12,2118,false
55383,56186,9,4824,false
58236,58351,95,696,false
53504,53968,77,2785,false
57793,58305,67,3076,false
50888,51549,55,3967,false
54656,55283,152,3763,false
52655,52720,93,393,false
55574,55934,55,2161,false
56824,57277,12,2720,false
52721,53327,26,3637,false
53094,53658,77,3387,false
54005,54426,123,2530,false
54539,55266,152,4365,false
56795,57158,77,2183,false
58782,59285,12,3021,false
52002,52504,9,3018,false
55077,55429,12,2118,false
58843,59218,149,2255,false
50730,51246,93,3102,false
50363,51078,78,4291,false
52702,53216,77,3086,false
57318,57828,55,3064,false
58733,59235,9,3018,false
52646,53051,26,2433,false
58974,59438,77,2785,false
54722,55084,67,2173,false
59944,60508,78,3388,false
51553,52115,67,3377,false
51884,52749,78,5194,false
55466,56072,26,3637,false
50929,51292,77,2183,false
52527,52889,67,2173,false
54805,55570,78,4592,false
57547,57902,26,2132,false
57486,58197,55,4268,false
56487,56746,55,1559,false
56646,56708,78,378,false
52297,52857,55,3365,false
52584,53098,77,3086,false
58279,58614,206,2011,false
54290,54652,67,2173,false
57073,57436,77,2183,false
51177,52154,149,5867,false
51313,51773,55,2763,false
58012,58375,77,2183,false
53441,54029,223,3533,false
53057,53771,77,4290,false
53688,53766,171,471,false
52109,52519,55,2462,false
58357,58709,9,2115,false
57823,58278,26,2734,false
53554,54006,9,2717,false
59530,59843,77,1882,false
60407,60720,77,1882,false
57246,57910,78,3990,false
56674,56979,26,1831,false
56346,56762,93,2500,false
58801,59339,223,3232,false
55601,56516,78,5495,false
53790,54192,9,2416,false
58249,58910,55,3967,false
60247,60823,152,3462,false
52393,53007,77,3688,false
58627,58881,26,1530,false
58435,58687,12,1516,false
58788,59360,123,3433,false
50954,51668,77,4290,false
55165,55481,93,1898,false
59861,60576,78,4291,false
59877,60441,77,3387,false
60385,60849,78,2786,false
53988,54393,26,2433,false
56549,56824,152,1656,false
58849,59274,149,2556,false
51429,51908,171,2879,false
59972,60334,67,2173,false
57111,57838,152,4365,false
58213,58426,77,1280,false
55045,55458,77,2484,false
51152,51816,77,3989,false
60237,60642,26,2433,false
54899,55304,26,2433,false
56451,56703,9,1513,false
56884,57740,26,5142,false
52674,52887,78,1281,false
52773,53249,152,2860,false
55586,55711,152,753,false
59099,59716,93,3704,false
56624,57150,152,3161,false
52326,52792,93,2801,false
57201,57854,9,3921,false
53563,54267,12,4225,false
58598,58900,9,1814,false
55085,55451,93,2199,false
59412,59625,77,1280,false
54964,55327,77,2183,false
51874,52651,152,4666,false
50760,51464,12,4225,false
50791,51444,12,3924,false
55141,55705,77,3387,false
55129,55782,9,3921,false
57489,57994,26,3035,false
54543,55320,149,4663,false
60459,60618,55,957,false
55903,56506,12,3623,false
52138,52554,93,2500,false
57903,58355,9,2717,false
56469,56821,12,2118,false
57956,58368,67,2474,false
57219,57532,78,1883,false
57520,58017,275,2983,false
59890,60195,26,1831,false
57132,57871,223,4436,false
58413,59027,77,3688,false
53812,54164,9,2115,false
53772,54303,178,3187,false
57329,57531,12,1215,false
52913,53527,77,3688,false
57414,57719,26,1831,false
53856,54483,152,3763,false
59953,60629,149,4061,false
54850,55615,78,4592,false
52186,52237,12,312,false
53697,54259,67,3377,false
51383,51535,12,914,false
59195,59805,55,3666,false
55101,55364,77,1581,false
51967,52470,12,3021,false
57909,58072,78,980,false
58513,58889,152,2258,false
57879,58501,123,3734,false
58633,59250,93,3704,false
58390,58966,149,3459,false
53053,53214,67,969,false
57560,57812,9,1513,false
59284,59485,9,1212,false
59555,59890,206,2011,false
55793,56004,67,1270,false
58442,58827,206,2312,false
57972,58360,224,2330,false
54122,54889,93,4607,false
54623,55438,77,4892,false
58481,59084,12,3623,false
55387,55703,93,1898,false
56012,56325,77,1882,false
52992,53706,77,4290,false
58555,58809,26,1530,false
53159,53776,95,3706,false
58393,58878,206,2914,false
56621,57293,123,4035,false
55057,55633,152,3462,false
55721,55884,77,979,false
57153,57930,152,4666,false
54379,54592,77,1280,false
56437,56992,26,3336,false
56305,56506,9,1212,false
54230,54632,9,2416,false
51648,52051,12,2419,false
55759,56122,77,2183,false
60023,60124,9,610,false
60241,60705,78,2786,false
54891,55494,9,3620,false
59243,60029,206,4720,false
54784,55036,12,1516,false
56072,56682,55,3666,false
59848,60364,93,3102,false
58419,59187,95,4609,false
59265,59717,9,2717,false
55555,55777,130,1333,false
59587,60474,208,5324,false
57455,57840,208,2314,false
53759,54089,178,1983,false
60164,60477,77,1882,false
55997,56323,152,1957,false
52834,53394,55,3365,false
60600,61013,77,2484,false
55816,56237,123,2530,false
56852,57072,123,1326,false
58997,59513,93,3102,false
58594,59330,206,4419,false
54764,55224,356,2763,false
54660,55074,78,2485,false
57883,58447,77,3387,false
59858,60464,26,3637,false
56418,56814,275,2381,false
60472,61258,206,4720,false
58539,58891,12,2118,false
55265,56080,77,4892,false
60629,60989,55,2161,false
60694,61304,55,3666,false
58285,58645,55,2161,false
58174,58638,77,2785,false
59249,59863,77,3688,false
55801,56481,171,4083,false
55839,56148,55,1860,false
58685,59352,93,4005,false
59488,59950,67,2775,false
60536,60949,77,2484,false
53255,53681,152,2559,false
60110,60799,223,4135,false
56639,56852,77,1280,false
52749,53412,67,3979,false
55121,55400,171,1675,false
55053,55767,77,4290,false
54053,54405,12,2118,false
54842,55294,9,2717,false
56147,56469,130,1935,false
58344,58749,26,2433,false
54560,55076,93,3102,false
59262,59838,152,3462,false
58386,59163,149,4663,false
57655,58416,55,4569,false
59708,60293,206,3516,false
58445,58998,9,3319,false
60046,60562,93,3102,false
53839,54401,67,3377,false
55655,55864,55,1258,false
51987,52102,93,694,false
60684,61014,178,1983,false
57969,58683,77,4290,false
58640,58966,152,1957,false
55835,56257,130,2537,false
55065,55216,9,911,false
58720,58821,9,610,false
59609,60376,93,4607,false
60488,60751,77,1581,false
56968,57571,12,3623,false
59339,60143,12,4827,false
55789,56552,67,4581,false
58154,58815,55,3967,false
55809,56470,55,3967,false
55029,55906,152,5268,false
53918,54428,55,3064,false
58904,59217,77,1882,false
51399,52080,178,4090,false
55582,56142,55,3365,false
55415,56121,26,4239,false
58439,58894,26,2734,false
60646,61376,171,4384,false
57796,58535,223,4436,false
56016,56796,171,4685,false
54801,55528,152,4365,false
58614,58966,9,2115,false
56975,57138,78,980,false
60298,60627,171,1976,false
56993,57295,9,1814,false
55547,55722,149,1051,false
57533,57993,55,2763,false
60285,60801,93,3102,false
51904,52024,123,724,false
53473,53849,152,2258,false
58666,59346,171,4083,false
52104,52919,78,4893,false
59450,59713,78,1582,false
57394,57572,171,1073,false
58364,58824,55,2763,false
59323,60034,55,4268,false
51588,51948,55,2161,false
60266,60983,93,4306,false
54980,55143,77,979,false
57645,58448,9,4824,false
54341,54753,67,2474,false
60378,60788,55,2462,false
59201,59564,77,2183,false
60555,61084,171,3180,false
59998,60408,55,2462,false
60801,61424,130,3741,false
58888,58939,9,309,false
55843,56298,26,2734,false
60704,61467,67,4581,false
56635,56995,55,2161,false
56173,56787,77,3688,false
53661,53990,171,1976,false
53706,54259,12,3322,false
57992,58305,77,1882,false
54070,54329,55,1559,false
51707,52267,55,3365,false
53446,53872,152,2559,false
54548,55201,9,3921,false
51963,52174,67,1270,false
61091,61454,78,2184,false
56972,57073,9,610,false
56792,57306,77,3086,false
57949,58511,67,3377,false
58814,59417,12,3623,false
58607,59069,67,2775,false
60983,61610,152,3763,false
53522,54139,93,3704,false
57786,58112,152,1957,false
59374,59840,93,2801,false
52196,52598,9,2416,false
59064,59825,55,4569,false
57021,57836,78,4893,false
51409,52186,152,4666,false
52011,52575,77,3387,false
52355,52858,12,3021,false
54846,55310,78,2786,false
60662,61466,12,4827,false
58701,58967,93,1597,false
59437,60143,26,4239,false
58523,58807,206,1710,false
57896,58175,171,1675,false
51806,52329,130,3139,false
60439,61150,55,4268,false
52181,52584,12,2419,false
52249,52515,93,1597,false
57889,58506,93,3704,false
56375,56588,77,1280,false
55185,55548,77,2183,false
57513,57567,26,326,false
59527,60283,26,4540,false
57380,57952,123,3433,false
56986,57589,12,3623,false
52825,53638,67,4882,false
58478,58841,77,2183,false
54349,54577,171,1374,false
59016,59738,123,4336,false
60423,61084,55,3967,false
56806,57520,77,4290,false
59463,60431,95,5813,false
53332,53835,12,3021,false
58305,58858,12,3322,false
59134,59701,95,3405,false
56606,57070,77,2785,false
56480,57243,67,4581,false
56386,57100,77,4290,false
53652,53978,152,1957,false
56009,56411,9,2416,false
56827,57480,9,3921,false
57722,58074,9,2115,false
59348,59924,152,3462,false
57833,58199,93,2199,false
54838,55040,12,1215,false
