Time,TotalAvailable,TotalAppAvailable
26413,3559,440
26414,3559,440
26415,3559,440
26416,3559,440
26417,3559,440
26418,3559,440
26419,3559,440
26420,3559,440
26421,3559,440
26422,3559,440
26423,3559,440
26424,3559,440
26425,3559,440
26426,3558,440
26427,3558,440
26428,3557,440
26429,3556,440
26430,3556,440
26431,3556,440
26432,3555,440
26433,3554,440
26434,3554,440
26435,3554,440
26436,3554,440
26437,3553,440
26438,3553,440
26439,3552,440
26440,3551,440
26441,3551,440
26442,3551,440
26443,3551,440
26444,3549,440
26445,3549,440
26446,3549,440
26447,3548,440
26448,3548,440
26449,3546,440
26450,3546,440
26451,3546,440
26452,3546,440
26453,3546,440
26454,3546,440
26455,3546,440
26456,3546,440
26457,3546,440
26458,3545,440
26459,3544,440
26460,3544,440
26461,3544,440
26462,3544,440
26463,3545,440
26464,3545,440
26465,3544,440
26466,3544,440
26467,3543,440
26468,3543,440
26469,3543,440
26470,3543,440
26471,3542,440
26472,3542,440
26473,3542,440
26474,3542,440
26475,3542,440
26476,3542,440
26477,3541,440
26478,3541,440
26479,3540,440
26480,3538,440
26481,3538,440
26482,3538,440
26483,3538,440
26484,3537,440
26485,3537,440
26486,3537,440
26487,3537,440
26488,3536,440
26489,3536,440
26490,3536,440
26491,3536,440
26492,3536,440
26493,3536,440
26494,3536,440
26495,3535,440
26496,3535,440
26497,3535,440
26498,3535,440
26499,3535,440
26500,3535,440
26501,3535,440
26502,3535,440
26503,3533,440
26504,3533,440
26505,3533,440
26506,3532,440
26507,3530,440
26508,3530,440
26509,3530,440
26510,3530,440
26511,3530,440
26512,3530,440
26513,3530,440
26514,3529,440
26515,3529,440
26516,3529,440
26517,3529,440
26518,3529,440
26519,3529,440
26520,3530,440
26521,3530,440
26522,3530,440
26523,3529,440
26524,3529,440
26525,3529,440
26526,3529,440
26527,3529,440
26528,3529,440
26529,3528,440
26530,3528,440
26531,3528,440
26532,3528,440
26533,3528,440
26534,3528,440
26535,3527,440
26536,3527,440
26537,3527,440
26538,3527,440
26539,3526,440
26540,3526,440
26541,3527,440
26542,3527,440
26543,3526,440
26544,3526,440
26545,3527,440
26546,3527,440
26547,3527,440
26548,3527,440
26549,3527,440
26550,3527,440
26551,3527,440
26552,3527,440
26553,3527,440
26554,3526,440
26555,3526,440
26556,3526,440
26557,3526,440
26558,3526,440
26559,3526,440
26560,3526,440
26561,3524,440
26562,3523,440
26563,3523,440
26564,3522,440
26565,3522,440
26566,3522,440
26567,3522,440
26568,3522,440
26569,3522,440
26570,3522,440
26571,3521,440
26572,3521,440
26573,3520,440
26574,3520,440
26575,3520,440
26576,3520,440
26577,3520,440
26578,3520,440
26579,3520,440
26580,3520,440
26581,3520,440
26582,3520,440
26583,3520,440
26584,3520,440
26585,3520,440
26586,3520,440
26587,3520,440
26588,3520,440
26589,3520,440
26590,3518,440
26591,3518,440
26592,3518,440
26593,3518,440
26594,3518,440
26595,3518,440
26596,3518,440
26597,3517,440
26598,3518,440
26599,3518,440
26600,3518,440
26601,3518,440
26602,3518,440
26603,3518,440
26604,3518,440
26605,3518,440
26606,3517,440
26607,3518,440
26608,3518,440
26609,3517,440
26610,3517,440
26611,3517,440
26612,3517,440
26613,3517,440
26614,3516,440
26615,3516,440
26616,3516,440
26617,3515,440
26618,3513,440
26619,3513,440
26620,3513,440
26621,3512,440
26622,3512,440
26623,3511,440
26624,3511,440
26625,3511,440
26626,3511,440
26627,3511,440
26628,3511,440
26629,3511,440
26630,3511,440
26631,3511,440
26632,3511,440
26633,3511,440
26634,3511,440
26635,3511,440
26636,3510,440
26637,3511,440
26638,3511,440
26639,3511,440
26640,3511,440
26641,3511,440
26642,3511,440
26643,3511,440
26644,3511,440
26645,3511,440
26646,3510,440
26647,3510,440
26648,3510,440
26649,3509,440
26650,3509,440
26651,3509,440
26652,3510,440
26653,3510,440
26654,3509,440
26655,3509,440
26656,3509,440
26657,3509,440
26658,3510,440
26659,3510,440
26660,3510,440
26661,3511,440
26662,3512,440
26663,3512,440
26664,3511,440
26665,3511,440
26666,3511,440
26667,3511,440
26668,3511,440
26669,3512,440
26670,3512,440
26671,3513,440
26672,3513,440
26673,3513,440
26674,3513,440
26675,3513,440
26676,3513,440
26677,3513,440
26678,3512,440
26679,3511,440
26680,3510,440
26681,3509,440
26682,3509,440
26683,3509,440
26684,3509,440
26685,3509,440
26686,3509,440
26687,3509,440
26688,3508,440
26689,3507,440
26690,3507,440
26691,3506,440
26692,3507,440
26693,3508,440
26694,3508,440
26695,3508,440
26696,3508,440
26697,3508,440
26698,3509,440
26699,3509,440
26700,3507,440
26701,3507,440
26702,3507,440
26703,3508,440
26704,3508,440
26705,3509,440
26706,3509,440
26707,3510,440
26708,3510,440
26709,3510,440
26710,3510,440
26711,3510,440
26712,3510,440
26713,3510,440
26714,3510,440
26715,3510,440
26716,3510,440
26717,3510,440
26718,3510,440
26719,3511,440
26720,3511,440
26721,3510,440
26722,3510,440
26723,3510,440
26724,3510,440
26725,3511,440
26726,3511,440
26727,3511,440
26728,3510,440
26729,3510,440
26730,3511,440
26731,3511,440
26732,3511,440
26733,3512,440
26734,3512,440
26735,3513,440
26736,3512,440
26737,3511,440
26738,3511,440
26739,3511,440
26740,3510,440
26741,3509,440
26742,3509,440
26743,3509,440
26744,3508,440
26745,3507,440
26746,3507,440
26747,3507,440
26748,3507,440
26749,3508,440
26750,3506,440
26751,3506,440
26752,3506,440
26753,3506,440
26754,3506,440
26755,3506,440
26756,3506,440
26757,3505,440
26758,3505,440
26759,3505,440
26760,3505,440
26761,3504,440
26762,3504,440
26763,3504,440
26764,3505,440
26765,3507,440
26766,3507,440
26767,3507,440
26768,3507,440
26769,3507,440
26770,3507,440
26771,3508,440
26772,3508,440
26773,3508,440
26774,3508,440
26775,3508,440
26776,3508,440
26777,3508,440
26778,3508,440
26779,3508,440
26780,3508,440
26781,3508,440
26782,3509,440
26783,3509,440
26784,3509,440
26785,3510,440
26786,3511,440
26787,3511,440
26788,3512,440
26789,3512,440
26790,3512,440
26791,3513,440
26792,3513,440
26793,3513,440
26794,3513,440
26795,3513,440
26796,3513,440
26797,3513,440
26798,3513,440
26799,3513,440
26800,3513,440
26801,3513,440
26802,3513,440
26803,3511,440
26804,3511,440
26805,3511,440
26806,3511,440
26807,3511,440
26808,3511,440
26809,3511,440
26810,3510,440
26811,3509,440
26812,3509,440
26813,3507,440
26814,3505,440
26815,3505,440
26816,3504,440
26817,3502,440
26818,3502,440
26819,3501,440
26820,3501,440
26821,3500,440
26822,3500,440
26823,3499,440
26824,3499,440
26825,3499,440
26826,3499,440
26827,3499,440
26828,3499,440
26829,3500,440
26830,3500,440
26831,3499,440
26832,3498,440
26833,3498,440
26834,3498,440
26835,3498,440
26836,3498,440
26837,3498,440
26838,3498,440
26839,3498,440
26840,3498,440
26841,3498,440
26842,3497,440
26843,3497,440
26844,3497,440
26845,3497,440
26846,3497,440
26847,3496,440
26848,3496,440
26849,3496,440
26850,3496,440
26851,3496,440
26852,3496,440
26853,3496,440
26854,3496,440
26855,3496,440
26856,3496,440
26857,3498,440
26858,3498,440
26859,3498,440
26860,3497,440
26861,3497,440
26862,3496,440
26863,3495,440
26864,3495,440
26865,3495,440
26866,3495,440
26867,3495,440
26868,3495,440
26869,3495,440
26870,3495,440
26871,3495,440
26872,3496,440
26873,3496,440
26874,3496,440
26875,3496,440
26876,3496,440
26877,3497,440
26878,3497,440
26879,3497,440
26880,3498,440
26881,3498,440
26882,3498,440
26883,3498,440
26884,3498,440
26885,3498,440
26886,3498,440
26887,3498,440
26888,3498,440
26889,3498,440
26890,3498,440
26891,3498,440
26892,3498,440
26893,3498,440
26894,3498,440
26895,3499,440
26896,3499,440
26897,3499,440
26898,3499,440
26899,3499,440
26900,3498,440
26901,3498,440
26902,3498,440
26903,3497,440
26904,3497,440
26905,3497,440
26906,3498,440
26907,3496,440
26908,3495,440
26909,3496,440
26910,3496,440
26911,3496,440
26912,3496,440
26913,3496,440
26914,3496,440
26915,3496,440
26916,3495,440
26917,3494,440
26918,3494,440
26919,3494,440
26920,3494,440
26921,3494,440
26922,3494,440
26923,3494,440
26924,3494,440
26925,3494,440
26926,3494,440
26927,3494,440
26928,3494,440
26929,3494,440
26930,3494,440
26931,3492,440
26932,3492,440
26933,3492,440
26934,3492,440
26935,3491,440
26936,3490,440
26937,3490,440
26938,3490,440
26939,3490,440
26940,3488,440
26941,3489,440
26942,3489,440
26943,3489,440
26944,3489,440
26945,3489,440
26946,3489,440
26947,3490,440
26948,3489,440
26949,3489,440
26950,3488,440
26951,3488,440
26952,3488,440
26953,3488,440
26954,3488,440
26955,3488,440
26956,3488,440
26957,3488,440
26958,3488,440
26959,3488,440
26960,3488,440
26961,3488,440
26962,3488,440
26963,3488,440
26964,3488,440
26965,3488,440
26966,3489,440
26967,3489,440
26968,3488,440
26969,3489,440
26970,3489,440
26971,3489,440
26972,3489,440
26973,3489,440
26974,3490,440
26975,3492,440
26976,3492,440
26977,3493,440
26978,3493,440
26979,3493,440
26980,3493,440
26981,3494,440
26982,3493,440
26983,3494,440
26984,3494,440
26985,3494,440
26986,3494,440
26987,3493,440
26988,3492,440
26989,3492,440
26990,3492,440
26991,3492,440
26992,3491,440
26993,3490,440
26994,3489,440
26995,3489,440
26996,3488,440
26997,3488,440
26998,3487,440
26999,3487,440
27000,3486,440
27001,3486,440
27002,3486,440
27003,3486,440
27004,3486,440
27005,3486,440
27006,3486,440
27007,3486,440
27008,3486,440
27009,3486,440
27010,3486,440
27011,3486,440
27012,3486,440
27013,3486,440
27014,3486,440
27015,3486,440
27016,3486,440
27017,3485,440
27018,3485,440
27019,3485,440
27020,3485,440
27021,3484,440
27022,3484,440
27023,3484,440
27024,3484,440
27025,3484,440
27026,3484,440
27027,3484,440
27028,3484,440
27029,3484,440
27030,3484,440
27031,3484,440
27032,3484,440
27033,3484,440
27034,3484,440
27035,3484,440
27036,3484,440
